system:index,datetime,q,.geo
20160108T16,2016-01-08 16:00,0.011914187531157541,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T17,2016-01-08 17:00,0.01173304467803836,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T18,2016-01-08 18:00,0.011919049917936232,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T19,2016-01-08 19:00,0.012367362408780367,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T20,2016-01-08 20:00,0.012965607261119281,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T21,2016-01-08 21:00,0.012844880873351486,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T22,2016-01-08 22:00,0.01304255017073582,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160108T23,2016-01-08 23:00,0.01239169450148749,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T00,2016-01-09 00:00,0.012261135290750244,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T01,2016-01-09 01:00,0.012104910763594986,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T02,2016-01-09 02:00,0.012045375470372531,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T03,2016-01-09 03:00,0.011964924091182565,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T04,2016-01-09 04:00,0.011792716757463326,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T05,2016-01-09 05:00,0.01171662690589817,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T06,2016-01-09 06:00,0.011600211443365033,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T07,2016-01-09 07:00,0.011221004543291618,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T08,2016-01-09 08:00,0.011233468845024179,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T09,2016-01-09 09:00,0.011298176674992373,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T10,2016-01-09 10:00,0.011246727903117626,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T11,2016-01-09 11:00,0.011208508112489664,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T12,2016-01-09 12:00,0.011209031797007994,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T13,2016-01-09 13:00,0.011882842761958142,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T14,2016-01-09 14:00,0.01210298845361401,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T15,2016-01-09 15:00,0.012320756156291968,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T16,2016-01-09 16:00,0.012715803789269606,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T17,2016-01-09 17:00,0.013115295951299098,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T18,2016-01-09 18:00,0.013320470987773694,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T19,2016-01-09 19:00,0.013450009753865958,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T20,2016-01-09 20:00,0.012972099880508108,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T21,2016-01-09 21:00,0.011991785975368756,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T22,2016-01-09 22:00,0.01279179882905441,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160109T23,2016-01-09 23:00,0.012445984192371721,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T00,2016-01-10 00:00,0.012176277791116356,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T01,2016-01-10 01:00,0.011765488420456893,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160110T02,2016-01-10 02:00,0.011779066381156687,"{""type"":""MultiPoint"",""coordinates"":[]}"
