system:index,fecha,precip_mm,.geo
20220808,2022-08-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220809,2022-08-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220810,2022-08-10,2.0053369998931885,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220811,2022-08-11,5.4421610832214355,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220812,2022-08-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220813,2022-08-13,21.768644332885742,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220814,2022-08-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220815,2022-08-15,21.768644332885742,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220816,2022-08-16,5.287338733673096,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220817,2022-08-17,5.287338733673096,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220818,2022-08-18,5.287338733673096,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220819,2022-08-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220820,2022-08-20,10.574677467346191,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220821,2022-08-21,12.146296501159668,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220822,2022-08-22,6.073148250579834,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220823,2022-08-23,6.073148250579834,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220824,2022-08-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220825,2022-08-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220826,2022-08-26,9.09471607208252,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220827,2022-08-27,9.09471607208252,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220828,2022-08-28,18.18943214416504,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220829,2022-08-29,9.09471607208252,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220830,2022-08-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220831,2022-08-31,18.18943214416504,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220901,2022-09-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220902,2022-09-02,6.647942066192627,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220903,2022-09-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220904,2022-09-04,19.94382667541504,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220905,2022-09-05,6.647942066192627,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220906,2022-09-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220907,2022-09-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220908,2022-09-08,10.652212142944336,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220909,2022-09-09,15.978318214416504,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220910,2022-09-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220911,2022-09-11,10.732253074645996,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220912,2022-09-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220913,2022-09-13,5.366126537322998,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220914,2022-09-14,10.732253074645996,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220915,2022-09-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220916,2022-09-16,21.48027992248535,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220917,2022-09-17,5.370069980621338,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220918,2022-09-18,10.740139961242676,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220919,2022-09-19,10.740139961242676,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220920,2022-09-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220921,2022-09-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220922,2022-09-22,9.424691200256348,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220923,2022-09-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220924,2022-09-24,18.849382400512695,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220925,2022-09-25,9.424691200256348,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220926,2022-09-26,5.3322272300720215,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220927,2022-09-27,1.5773897171020508,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220928,2022-09-28,5.0414299964904785,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220929,2022-09-29,9.732967376708984,"{""type"":""MultiPoint"",""coordinates"":[]}"
20220930,2022-09-30,17.3381404876709,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221001,2022-10-01,13.062191009521484,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221002,2022-10-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221003,2022-10-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221004,2022-10-04,13.062191009521484,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221005,2022-10-05,39.18657302856445,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221006,2022-10-06,10.611013412475586,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221007,2022-10-07,10.611013412475586,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221008,2022-10-08,31.833040237426758,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221009,2022-10-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221010,2022-10-10,21.222026824951172,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221011,2022-10-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221012,2022-10-12,20.18964958190918,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221013,2022-10-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221014,2022-10-14,40.37929916381836,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221015,2022-10-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221016,2022-10-16,17.898529052734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221017,2022-10-17,53.695587158203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221018,2022-10-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221019,2022-10-19,17.898529052734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221020,2022-10-20,17.898529052734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221021,2022-10-21,10.737872123718262,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221022,2022-10-22,10.737872123718262,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221023,2022-10-23,21.475744247436523,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221024,2022-10-24,10.737872123718262,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221025,2022-10-25,10.737872123718262,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221026,2022-10-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221027,2022-10-27,31.595922470092773,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221028,2022-10-28,31.595922470092773,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221029,2022-10-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221030,2022-10-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221031,2022-10-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221101,2022-11-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221102,2022-11-02,5.684022426605225,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221103,2022-11-03,17.052066802978516,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221104,2022-11-04,5.684022426605225,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221105,2022-11-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221106,2022-11-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221107,2022-11-07,6.373437881469727,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221108,2022-11-08,19.12031364440918,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221109,2022-11-09,19.12031364440918,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221110,2022-11-10,6.373437881469727,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221111,2022-11-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221112,2022-11-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221113,2022-11-13,29.70589256286621,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221114,2022-11-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221115,2022-11-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221116,2022-11-16,8.182433128356934,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221117,2022-11-17,16.364866256713867,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221118,2022-11-18,8.182433128356934,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221119,2022-11-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221120,2022-11-20,8.182433128356934,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221121,2022-11-21,26.67413902282715,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221122,2022-11-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221123,2022-11-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221124,2022-11-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221125,2022-11-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221126,2022-11-26,6.249676704406738,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221127,2022-11-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221128,2022-11-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221129,2022-11-29,12.499353408813477,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221130,2022-11-30,24.998706817626953,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221201,2022-12-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221202,2022-12-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221203,2022-12-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221204,2022-12-04,57.67338180541992,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221205,2022-12-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221206,2022-12-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221207,2022-12-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221208,2022-12-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221209,2022-12-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221210,2022-12-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221211,2022-12-11,34.3397102355957,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221212,2022-12-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221213,2022-12-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221214,2022-12-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221215,2022-12-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221216,2022-12-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221217,2022-12-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221218,2022-12-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221219,2022-12-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221220,2022-12-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221221,2022-12-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221222,2022-12-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221223,2022-12-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221224,2022-12-24,47.93073272705078,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221225,2022-12-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221226,2022-12-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221227,2022-12-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221228,2022-12-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221229,2022-12-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221230,2022-12-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20221231,2022-12-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230101,2023-01-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230102,2023-01-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230103,2023-01-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104,2023-01-04,22.336793899536133,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105,2023-01-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106,2023-01-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230107,2023-01-07,18.398488998413086,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230108,2023-01-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230109,2023-01-09,18.398488998413086,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230110,2023-01-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230111,2023-01-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230112,2023-01-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230113,2023-01-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230114,2023-01-14,37.557456970214844,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230115,2023-01-15,18.778728485107422,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230116,2023-01-16,15.514242172241211,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230117,2023-01-17,7.7571210861206055,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230118,2023-01-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230119,2023-01-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230120,2023-01-20,15.514242172241211,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230121,2023-01-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230122,2023-01-22,8.761922836303711,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230123,2023-01-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230124,2023-01-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230125,2023-01-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230126,2023-01-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230127,2023-01-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230128,2023-01-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230129,2023-01-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230130,2023-01-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230131,2023-01-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230201,2023-02-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230202,2023-02-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230203,2023-02-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230204,2023-02-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230205,2023-02-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230206,2023-02-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230207,2023-02-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230208,2023-02-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230209,2023-02-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230210,2023-02-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230211,2023-02-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230212,2023-02-12,16.823331832885742,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230213,2023-02-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230214,2023-02-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230215,2023-02-15,25.234996795654297,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230216,2023-02-16,27.9184627532959,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230217,2023-02-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230218,2023-02-18,13.95923137664795,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230219,2023-02-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230220,2023-02-20,13.95923137664795,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230221,2023-02-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230222,2023-02-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230223,2023-02-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230224,2023-02-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230225,2023-02-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230226,2023-02-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230227,2023-02-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230228,2023-02-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230301,2023-03-01,4.7695794105529785,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230302,2023-03-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230303,2023-03-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230304,2023-03-04,4.7695794105529785,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230305,2023-03-05,9.539158821105957,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230306,2023-03-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230307,2023-03-07,60.8149299621582,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230308,2023-03-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230309,2023-03-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230310,2023-03-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230311,2023-03-11,33.3007926940918,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230312,2023-03-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230313,2023-03-13,33.3007926940918,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230314,2023-03-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230315,2023-03-15,11.100264549255371,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230316,2023-03-16,6.488152027130127,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230317,2023-03-17,6.488152027130127,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230318,2023-03-18,19.46445655822754,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230319,2023-03-19,6.488152027130127,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230320,2023-03-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230321,2023-03-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230322,2023-03-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230323,2023-03-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230324,2023-03-24,23.434572219848633,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230325,2023-03-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230326,2023-03-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230327,2023-03-27,17.72000503540039,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230328,2023-03-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230329,2023-03-29,17.72000503540039,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230330,2023-03-30,8.860002517700195,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230331,2023-03-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230401,2023-04-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230402,2023-04-02,7.716538429260254,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230403,2023-04-03,7.716538429260254,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230404,2023-04-04,38.58268737792969,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230405,2023-04-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230406,2023-04-06,16.138023376464844,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230407,2023-04-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230408,2023-04-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230409,2023-04-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230410,2023-04-10,5.379341125488281,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230411,2023-04-11,4.623133182525635,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230412,2023-04-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230413,2023-04-13,23.115665435791016,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230414,2023-04-14,9.24626636505127,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230415,2023-04-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230416,2023-04-16,30.35249137878418,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230417,2023-04-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230418,2023-04-18,6.070497989654541,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230419,2023-04-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230420,2023-04-20,18.21149444580078,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230421,2023-04-21,15.240923881530762,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230422,2023-04-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230423,2023-04-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230424,2023-04-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230425,2023-04-25,3.8102309703826904,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230426,2023-04-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230427,2023-04-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230428,2023-04-28,13.727863311767578,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230429,2023-04-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230430,2023-04-30,27.455726623535156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230501,2023-05-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230502,2023-05-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230503,2023-05-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230504,2023-05-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230505,2023-05-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230506,2023-05-06,4.071563720703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230507,2023-05-07,4.071563720703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230508,2023-05-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230509,2023-05-09,4.071563720703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230510,2023-05-10,8.14312744140625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230511,2023-05-11,6.358572959899902,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230512,2023-05-12,3.179286479949951,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230513,2023-05-13,6.358572959899902,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230514,2023-05-14,12.717145919799805,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230515,2023-05-15,12.717145919799805,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230516,2023-05-16,4.730803489685059,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230517,2023-05-17,14.192412376403809,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230518,2023-05-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230519,2023-05-19,4.730803489685059,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230520,2023-05-20,23.65401840209961,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230521,2023-05-21,14.992636680603027,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230522,2023-05-22,14.992636680603027,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230523,2023-05-23,14.992636680603027,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230524,2023-05-24,22.488954544067383,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230525,2023-05-25,7.496318340301514,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230526,2023-05-26,15.077184677124023,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230527,2023-05-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230528,2023-05-28,22.615779876708984,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230529,2023-05-29,15.077184677124023,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230530,2023-05-30,15.077184677124023,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230531,2023-05-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230601,2023-06-01,16.200349807739258,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230602,2023-06-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230603,2023-06-03,4.0500874519348145,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230604,2023-06-04,8.100174903869629,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230605,2023-06-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230606,2023-06-06,12.13530445098877,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230607,2023-06-07,6.067652225494385,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230608,2023-06-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230609,2023-06-09,6.067652225494385,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230610,2023-06-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230611,2023-06-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230612,2023-06-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230613,2023-06-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230614,2023-06-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230615,2023-06-15,7.0111775398254395,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230616,2023-06-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230617,2023-06-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230618,2023-06-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230619,2023-06-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230620,2023-06-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230621,2023-06-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
